Week,AR,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,expectorant,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu type a,what is rsv
2009-12-13,2.451288498,0.00910931174089,0.0111336032389,0.0210526315789,0.0,692.425616415,346.269639841,0.0,344.628131332,344.628131332,344.732091553,691.377701575,0.0,348.384032862,0.0,0.0,0.0,0.0,0.0,1039.68451152,0.0,0.0,0.0,0.0,0.0,0.0,521.250180251,8995.85802772,0.0,346.232890286,0.0,0.0,344.628131332,344.524233795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.127277833,0.0,0.0,0.0,0.0,346.060476664,0.0,347.757056848,0.0,1043.57331898,348.594982927,807.971173668,0.0,0.0,346.496909,693.415101596,0.0,0.0,1039.02155375,0.0,576.918512501,695.754824383,0.0,0.0,0.0,344.109269346,0.0,576.568829556,0.0,0.0,0.0,344.524233795,0.0,0.0,0.0,344.524233795,0.0,346.65542342,0.0,0.0,0.0
2009-12-20,2.5337282,0.00607028753994,0.00926517571885,0.0162939297125,0.0,1124.24187898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.64776917,0.0,0.0,447.52759556,0.0,0.0,0.0,449.56304551,5539.21394559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.828764421,0.0,0.0,450.78582802,0.0,0.0,0.0,451.692177733,0.0,0.0,0.0,448.924356124,0.0,0.0,0.0,450.853572396,447.662718626,1200.02060202,0.0,0.0,448.390774058,1123.63093511,0.0,0.0,1797.87449694,0.0,449.109236991,450.200467475,0.0,0.0,0.0,0.0,0.0,673.149091305,449.338459872,0.0,0.0,0.0,449.338459872,446.718567066,0.0,449.97235936,450.15395617,0.0,0.0,0.0,0.0
2009-12-27,2.831109665,0.00194986072423,0.00640668523677,0.0114206128134,0.0,706.114528894,0.0,0.0,0.0,0.0,0.0,705.475947674,0.0,422.54411779,0.0,0.0,0.0,0.0,0.0,847.584429189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7340.8573426,0.0,0.0,0.0,0.0,0.0,423.344740519,0.0,0.0,0.0,0.0,424.82589646,0.0,0.0,422.799972539,0.0,0.0,425.757722689,0.0,0.0,423.770026706,426.683027016,0.0,992.276864677,424.441612432,1273.17015785,0.0,0.0,423.961817863,565.21592033,0.0,0.0,2684.66804269,0.0,564.663348559,851.000467788,0.0,423.770026706,0.0,0.0,0.0,636.95042876,0.0,424.345378012,0.0,0.0,0.0,423.770026706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-03,2.289896128,0.00406858471375,0.00755594303981,0.0127869805289,0.0,899.820942478,0.0,0.0,338.25328269,338.25328269,0.0,505.601104757,0.0,337.210238581,0.0,0.0,0.0,0.0,0.0,788.065464829,0.0,0.0,0.0,0.0,0.0,0.0,338.500684162,12478.0005167,0.0,337.831397836,0.0,0.0,336.193013125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.490054273,671.036522167,0.0,0.0,0.0,336.358920267,340.926408936,0.0,563.742898516,337.069823782,675.564452585,0.0,0.0,0.0,675.086634405,0.0,0.0,1912.4500937,0.0,562.686474938,339.117635591,0.0,672.717840534,336.460294263,0.0,0.0,338.35531988,0.0,0.0,0.0,0.0,0.0,336.358920267,0.0,336.80261061,0.0,337.579454601,0.0,0.0,336.968082211
2010-01-10,2.439508132,0.00458815818222,0.00742844658073,0.0111426698711,0.0,1504.62650326,0.0,0.0,0.0,0.0,0.0,751.827590441,0.0,0.0,0.0,0.0,0.0,0.0,317.236030535,753.190185999,0.0,0.0,0.0,0.0,0.0,0.0,321.956048312,8378.64440899,0.0,324.972634727,0.0,318.57984428,0.0,482.080872014,0.0,0.0,0.0,0.0,0.0,0.0,318.57984428,0.0,0.0,316.378120596,325.36618318,0.0,0.0,0.0,323.455860738,0.0,646.85466151,752.607107706,1183.07282984,0.0,0.0,0.0,642.127542527,0.0,0.0,1612.62336274,0.0,482.809208982,0.0,0.0,323.93465958,317.331641153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.52061314,321.420329835,0.0,0.0,0.0,0.0
2010-01-17,2.546387683,0.00247269730064,0.00494539460128,0.0121574283948,0.0,318.719163199,0.0,476.304225914,317.569180754,317.569180754,319.489671877,530.654043573,0.0,0.0,0.0,0.0,0.0,634.751359563,0.0,744.577095127,0.0,0.0,0.0,476.304225914,0.0,0.0,318.335359057,6053.16455374,0.0,0.0,319.104646231,0.0,0.0,318.766745515,0.0,0.0,531.680868026,0.0,318.333939684,0.0,318.622547064,0.0,0.0,317.953663839,0.0,319.300327106,0.0,317.952255761,0.0,0.0,532.099321709,0.0,796.990415546,0.0,0.0,0.0,425.215708761,634.751359563,0.0,638.064668544,0.0,744.289008988,0.0,0.0,634.560342001,0.0,0.0,0.0,318.045854671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.493081146,318.432401119,0.0,0.0,0.0,0.0
2010-01-24,2.272727273,0.00333651096282,0.00857959961868,0.0145376549094,0.0,921.843176387,0.0,304.974851676,308.324767797,308.324767797,308.417861024,460.588416098,307.396917156,0.0,0.0,0.0,0.0,0.0,0.0,612.511872417,0.0,0.0,0.0,304.974851676,0.0,0.0,0.0,5620.41989404,0.0,0.0,306.879697716,0.0,0.0,308.604216227,0.0,0.0,305.89622585,0.0,0.0,0.0,305.988669557,0.0,306.338216764,0.0,0.0,308.324767797,457.562415001,0.0,0.0,0.0,923.939294698,308.417861024,409.143355213,0.0,0.0,0.0,408.987815383,0.0,0.0,1124.70055519,0.0,461.191500527,0.0,0.0,0.0,306.709086275,0.0,0.0,305.434843911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.009091263,0.0,305.968243072,0.0,0.0,0.0
2010-01-31,2.529550827,0.000666370501999,0.00288760550866,0.00799644602399,0.0,806.74413052,0.0,0.0,299.297582547,299.297582547,0.0,302.44884127,0.0,303.250692806,0.0,0.0,0.0,298.757008948,0.0,504.851269701,0.0,0.0,0.0,0.0,0.0,299.659053057,598.775736788,5745.38661562,0.0,0.0,0.0,0.0,0.0,897.622053415,0.0,303.067293536,302.427139325,0.0,0.0,0.0,0.0,0.0,299.478208729,301.858339976,304.680536183,0.0,302.077312355,304.83242973,307.425959974,0.0,1011.11044248,299.207351138,1615.9312528,0.0,0.0,0.0,605.187619054,298.757008948,0.0,1412.17493613,0.0,300.992020424,307.332574203,302.175406371,0.0,0.0,0.0,0.0,0.0,0.0,300.582755917,0.0,0.0,0.0,300.675014517,0.0,303.092342021,302.540905191,300.202898889,0.0,0.0,305.384495706
2010-02-07,2.286087524,0.00247892910263,0.00470996529499,0.00966782350025,0.0,836.421841559,311.100521949,0.0,311.47579399,311.47579399,0.0,1043.9047187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.868038267,0.0,314.364793537,0.0,0.0,0.0,0.0,313.106634126,5642.96148777,0.0,0.0,313.604769859,313.984321774,315.469456877,472.037419278,0.0,0.0,0.0,0.0,313.415337803,0.0,313.984321774,312.417947027,316.137016187,311.946159128,0.0,0.0,0.0,0.0,0.0,0.0,524.181261133,316.615576612,941.506122525,0.0,0.0,0.0,629.066723728,0.0,314.364793537,1568.39311868,0.0,0.0,316.423978683,316.328266651,0.0,312.75412401,0.0,0.0,0.0,0.0,313.037159416,0.0,0.0,0.0,316.041477651,0.0,0.0,0.0,313.794431045,0.0,0.0,0.0
2010-02-14,2.714502658,0.00413736036409,0.00827472072818,0.0142738932561,0.0,792.132593805,0.0,0.0,0.0,0.0,316.202995209,527.991739705,0.0,316.323616726,0.0,0.0,0.0,0.0,0.0,528.725255201,0.0,0.0,317.54040969,0.0,0.0,317.061464879,635.272744681,6336.15208323,0.0,0.0,475.375137806,0.0,0.0,528.214616981,0.0,316.903403411,0.0,0.0,318.117056923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.964260024,0.0,0.0,316.323616726,529.36603813,318.040953547,1162.85967712,0.0,0.0,317.868256323,739.793985662,0.0,0.0,1584.73869357,0.0,318.252619389,317.915448826,0.0,0.0,634.586898698,0.0,0.0,633.358696038,315.46404168,315.083506045,0.0,317.006824734,315.46404168,315.928438995,0.0,529.017742054,0.0,318.34885544,0.0,0.0,0.0
2010-02-21,1.878557875,0.00365111561866,0.00750507099391,0.0172413793103,0.0,1525.08630589,0.0,0.0,0.0,0.0,0.0,507.585855611,306.654626512,0.0,0.0,0.0,0.0,0.0,0.0,407.093189645,0.0,305.826050785,0.0,0.0,306.284828952,0.0,305.012755403,6096.87949012,0.0,0.0,0.0,0.0,0.0,306.284828952,0.0,0.0,0.0,0.0,306.747215469,0.0,307.025318112,0.0,304.32046196,608.414430564,0.0,0.0,303.774841347,0.0,0.0,307.583038944,713.701246118,306.751954663,1322.51151366,0.0,0.0,0.0,610.25581875,0.0,305.826050785,1525.17797011,0.0,456.144277949,307.211000191,0.0,301.656250765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.547903047,0.0,306.284828952,0.0,305.918389568,0.0,306.284828952,0.0
2010-02-28,3.015726179,0.00449967859439,0.0104992500536,0.0179987143775,0.0,1890.0335413,0.0,0.0,315.295477342,315.295477342,316.325566706,1049.64916093,315.580984867,0.0,0.0,0.0,0.0,310.90167891,0.0,840.734215748,0.0,316.153553935,0.0,0.0,0.0,0.0,470.335666861,8286.73062793,0.0,0.0,0.0,0.0,0.0,629.34608932,0.0,316.596116293,631.734019858,0.0,0.0,0.0,0.0,316.24918417,0.0,313.583174615,0.0,0.0,621.80335782,0.0,0.0,0.0,476.093331315,315.200422932,1260.78741377,0.0,0.0,0.0,1049.74390904,310.90167891,316.153553935,1049.58504072,0.0,314.24517494,0.0,313.93617582,316.596116293,0.0,0.0,0.0,315.390589099,0.0,0.0,0.0,0.0,0.0,311.935199148,0.0,311.935199148,311.746775591,0.0,0.0,0.0,0.0
2010-03-07,2.529510961,0.00992706645057,0.0151944894652,0.02471636953,0.0,1791.09285742,0.0,0.0,0.0,0.0,472.602783323,946.987393785,0.0,315.57659594,0.0,0.0,0.0,313.771672604,0.0,632.787168598,0.0,0.0,0.0,0.0,314.24464769,0.0,317.57341994,7474.98017706,0.0,0.0,0.0,0.0,0.0,526.792137378,0.0,0.0,0.0,0.0,315.895629402,0.0,0.0,314.849617385,0.0,471.420026176,318.58632146,0.0,0.0,0.0,317.318619216,0.0,317.237012118,0.0,949.438911467,0.0,0.0,0.0,632.532391084,313.771672604,0.0,1053.7111165,0.0,316.107916885,476.769367515,318.297223164,313.677248387,0.0,0.0,0.0,0.0,0.0,314.339413869,317.092612582,0.0,0.0,316.567070872,0.0,0.0,315.290228793,0.0,0.0,314.24464769,0.0
2010-03-14,2.386533134,0.00705329153605,0.0115595611285,0.0227272727273,0.0,1293.81170049,0.0,0.0,0.0,0.0,0.0,1292.60913682,0.0,0.0,0.0,0.0,0.0,321.852124871,0.0,323.214255992,0.0,323.311992386,0.0,0.0,0.0,0.0,0.0,6464.14666071,0.0,0.0,0.0,0.0,0.0,644.383652022,0.0,320.835144608,322.584624342,0.0,0.0,0.0,0.0,0.0,0.0,319.967501488,0.0,0.0,321.610342782,0.0,323.564826786,0.0,1291.90396719,0.0,1185.89331534,0.0,0.0,0.0,647.199024822,321.852124871,323.311992386,1832.82884812,0.0,431.325781136,326.496993367,484.982588476,0.0,0.0,0.0,0.0,322.531752284,0.0,0.0,326.200895731,0.0,0.0,323.451261562,0.0,0.0,323.409787907,0.0,0.0,0.0,0.0
2010-03-21,2.297220647,0.00876979293544,0.00998781973203,0.0187576126675,0.0,995.422688956,0.0,0.0,0.0,0.0,0.0,373.111862619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.388275552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.00957077,0.0,0.0,372.896604411,0.0,0.0,374.723533541,0.0,0.0,376.343010912,0.0,0.0,0.0,375.007028344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.253825901,0.0,938.652323784,0.0,0.0,0.0,498.012053725,0.0,0.0,1618.18150195,0.0,373.378481414,0.0,371.661103613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.703517956,372.396686496,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,2.249357326,0.00457711442786,0.00756218905473,0.0101492537313,0.0,1103.90365585,0.0,328.704987856,0.0,0.0,0.0,551.819040463,0.0,0.0,0.0,0.0,0.0,329.356980305,0.0,552.552234985,0.0,0.0,0.0,328.704987856,0.0,0.0,330.698347394,6730.55567838,0.0,0.0,332.294868711,0.0,0.0,667.313345854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.052126738,329.101734975,334.26130598,0.0,0.0,0.0,0.0,0.0,0.0,330.3520165,0.0,663.250735796,0.0,0.0,0.0,332.445523796,329.356980305,0.0,662.482002437,0.0,669.331227154,0.0,497.169283921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.714361947,0.0,667.313345854,0.0,0.0,0.0,0.0,0.0
2010-04-04,1.045296167,0.0008537886873,0.00405549626467,0.00811099252935,0.0,490.240834595,0.0,0.0,0.0,0.0,0.0,816.592516139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.140000549,0.0,328.448650348,0.0,0.0,0.0,0.0,653.056729823,6509.9663712,0.0,0.0,326.331126394,0.0,0.0,650.931355024,0.0,649.096232181,327.240105671,0.0,0.0,0.0,0.0,0.0,326.627073607,325.783952764,0.0,0.0,0.0,0.0,0.0,0.0,657.69426436,0.0,434.425024745,0.0,0.0,0.0,647.526471039,0.0,328.448650348,1520.07271703,0.0,0.0,0.0,817.087743074,0.0,0.0,0.0,0.0,324.306634027,0.0,810.619943028,0.0,0.0,0.0,541.861647416,0.0,324.698545759,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.806090461,0.000887311446318,0.00421472937001,0.00709849157054,0.0,827.084718942,0.0,0.0,0.0,0.0,0.0,658.485713115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.591216911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.07046732,0.0,0.0,496.410601359,0.0,0.0,660.425419248,0.0,0.0,330.489829741,0.0,0.0,0.0,0.0,0.0,329.317430668,0.0,333.07221482,0.0,0.0,0.0,0.0,0.0,330.614834211,0.0,991.820778525,0.0,0.0,0.0,329.193400113,0.0,0.0,550.725237338,0.0,0.0,0.0,550.527649197,0.0,0.0,0.0,0.0,0.0,0.0,439.896179691,0.0,0.0,0.0,492.638620095,0.0,498.017272022,0.0,0.0,331.266945363,0.0,0.0
2010-04-18,0.321355536,0.000896659941717,0.0038108047523,0.0091907644026,0.0,634.865948661,0.0,0.0,0.0,0.0,477.291653384,950.863266593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.246436348,0.0,0.0,0.0,0.0,0.0,0.0,319.782550684,4652.51220873,0.0,0.0,0.0,0.0,0.0,317.670637217,0.0,316.018850297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.401555535,0.0,0.0,0.0,0.0,0.0,0.0,318.430812849,637.834827564,0.0,0.0,0.0,634.151060145,0.0,0.0,1163.84596119,0.0,314.781427088,320.365386439,0.0,314.876269338,0.0,0.0,0.0,0.0,0.0,317.766436565,318.438653264,0.0,0.0,316.906316887,0.0,320.073703234,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.39192041,0.00131955135254,0.00307895315593,0.00549813063558,0.0,1487.80036939,0.0,0.0,318.22985293,318.22985293,317.846904852,1274.87350337,318.22985293,0.0,0.0,0.0,0.0,0.0,0.0,638.961664184,0.0,0.0,0.0,0.0,0.0,0.0,319.522605354,5735.90148554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.770271621,0.0,319.094869142,0.0,0.0,0.0,320.725747839,319.964600766,0.0,0.0,319.432722879,0.0,320.725747839,317.407334237,851.234698538,0.0,0.0,0.0,425.34270257,0.0,0.0,637.756894099,0.0,638.75785304,319.931257647,0.0,316.737900269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.298660393,0.0,0.0,0.0,0.0,0.0
2010-05-02,1.522140221,0.000416319733555,0.00291423813489,0.0118651124063,0.0,672.198748115,0.0,0.0,670.781461598,670.781461598,341.084967039,340.974309381,0.0,336.912927762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.505659188,6897.94258612,0.0,0.0,338.829938132,0.0,0.0,676.52035114,0.0,0.0,508.29779372,0.0,0.0,0.0,339.035040888,0.0,0.0,335.997956021,0.0,0.0,0.0,0.0,686.699399272,0.0,0.0,0.0,906.602371128,0.0,0.0,340.349657066,508.437896674,0.0,0.0,1244.76958598,0.0,341.584672453,341.584672453,682.137990218,0.0,0.0,0.0,0.0,338.268207714,0.0,340.65757292,0.0,0.0,0.0,336.505659188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.332778702,0.000220701831825,0.00242772015008,0.00507614213198,0.0,1374.96645364,0.0,0.0,0.0,0.0,0.0,687.051556744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.703346735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069.48802182,0.0,0.0,344.167518076,0.0,0.0,343.804307872,0.0,690.181625554,344.262232057,0.0,0.0,0.0,344.152215825,0.0,0.0,342.811917601,345.12078948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.565439789,0.0,0.0,0.0,573.321009337,0.0,0.0,1260.92484969,0.0,344.360351426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.375757338,0.0,0.0,0.0,0.0
2010-05-16,1.325966851,0.00131463628396,0.00394390885188,0.010078878177,0.0,1165.86241101,0.0,347.224154741,0.0,0.0,0.0,815.038851963,0.0,0.0,0.0,0.0,0.0,347.015109494,0.0,0.0,0.0,0.0,0.0,347.224154741,0.0,0.0,347.747871415,5827.73002437,0.0,351.629743288,0.0,0.0,0.0,0.0,0.0,0.0,696.546340628,0.0,0.0,0.0,0.0,0.0,347.852804387,350.887012992,0.0,0.0,0.0,0.0,0.0,0.0,348.80005862,0.0,466.606949783,0.0,0.0,0.0,583.230536054,347.015109494,0.0,1282.69829752,0.0,350.252879836,351.84252982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,0.656716418,0.0,0.00214797136038,0.00787589498807,0.0,861.706623182,0.0,0.0,0.0,0.0,0.0,615.038544011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.826687539,0.0,368.158724929,0.0,0.0,0.0,0.0,372.653402379,4921.93728595,0.0,0.0,0.0,0.0,0.0,371.302393065,0.0,0.0,0.0,0.0,368.668052354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.56269256,0.0,368.158724929,738.780706504,0.0,740.688850628,369.049880693,0.0,370.295547167,0.0,0.0,0.0,371.078176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.603764186,0.0,371.639226201,0.0,0.0,0.0
2010-05-30,1.242236025,0.000275178866263,0.00275178866263,0.00770500825537,0.0,826.162166898,0.0,0.0,0.0,0.0,0.0,824.034500799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767.08101879,0.0,0.0,0.0,0.0,0.0,414.086662195,0.0,0.0,0.0,0.0,410.100161276,0.0,0.0,0.0,819.457835839,413.711810057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.00815511,0.0,0.0,0.0,827.223331133,0.0,0.0,1236.80663748,414.712927565,826.277110568,412.467082012,414.712927565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.33694123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.673400673,0.0,0.00176278015613,0.00604381767817,0.0,981.620402519,0.0,0.0,392.755308884,392.755308884,0.0,787.39231061,0.0,395.117288628,0.0,0.0,0.0,0.0,0.0,391.171731124,0.0,0.0,0.0,0.0,393.925740713,0.0,0.0,4580.16486177,0.0,0.0,393.467252042,0.0,392.755308884,394.6398055,0.0,0.0,394.589838252,0.0,0.0,0.0,0.0,0.0,392.992336831,392.062090763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.173505586,0.0,0.0,0.0,787.410280688,0.0,0.0,523.759906651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.925740713,0.0
2010-06-13,0.713153724,0.0,0.00357142857143,0.00790816326531,0.0,402.045343845,0.0,0.0,0.0,0.0,0.0,401.560659787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.696236617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.34461097,0.0,0.0,0.0,0.0,0.0,401.556053255,0.0,0.0,0.0,0.0,402.209888505,0.0,0.0,0.0,401.967154716,0.0,0.0,0.0,401.387350146,0.0,0.0,0.0,402.774898745,0.0,670.331768583,0.0,0.0,0.0,401.75510645,0.0,0.0,938.065111815,0.0,401.751365276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.973472827,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.697674419,0.000486736432222,0.00340715502555,0.00754441469944,0.0,647.166794642,0.0,0.0,0.0,0.0,0.0,646.659579752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.738170081,0.0,0.0,390.656338213,0.0,0.0,0.0,0.0,4786.89493166,0.0,0.0,0.0,0.0,0.0,583.360599795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.221778857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.16939924,0.0,0.0,0.0,386.023355726,0.0,0.0,388.503247451,0.0,1160.17055702,0.0,0.0,386.129182863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.587160841,0.0,388.249287064,0.0,0.0,0.0,0.0,0.0
2010-06-27,0.132802125,0.000486618004866,0.00194647201946,0.00632603406326,0.0,780.757926314,0.0,0.0,0.0,0.0,385.693246154,646.396496812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172.88396011,0.0,0.0,390.378963157,0.0,0.0,0.0,0.0,0.0,388.213940789,0.0,0.0,0.0,386.392599275,0.0,0.0,386.15919994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.688251798,0.0,0.0,0.0,517.788323411,0.0,0.0,647.059321451,0.0,0.0,0.0,386.042605979,384.764703882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.563840861,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,0.440140845,0.000289603243556,0.00144801621778,0.00521285838401,0.0,589.747989998,0.0,0.0,0.0,0.0,0.0,394.126722817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.374705271,0.0,0.0,395.173659084,0.0,0.0,0.0,0.0,4195.47509207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.032686487,0.0,0.0,0.0,395.651354653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.958449979,0.0,0.0,0.0,393.718091831,0.0,0.0,918.384527758,0.0,392.462545526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.74737697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-11,0.376647834,0.0,0.00287356321839,0.00478927203065,0.0,744.103698897,0.0,0.0,0.0,0.0,0.0,556.127889511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.895918488,0.0,0.0,373.882840078,0.0,0.0,0.0,0.0,5702.31445277,0.0,0.0,0.0,0.0,0.0,369.453400847,0.0,0.0,369.118952989,0.0,0.0,0.0,0.0,0.0,373.770020875,374.10868293,0.0,0.0,0.0,0.0,376.496610693,0.0,374.787851492,373.075094046,557.31397499,0.0,0.0,373.206944616,372.849943114,0.0,0.0,868.55780942,370.012162796,749.12237628,374.56118814,0.0,372.757703635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.084388186,0.000474946568511,0.00284967941107,0.00736167181192,0.0,497.303978127,0.0,0.0,0.0,0.0,0.0,561.04611337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.369606693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717.47805391,0.0,0.0,371.085882656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.641487436,0.0,0.0,0.0,0.0,373.722645703,0.0,0.0,371.535161085,0.0,375.035948317,0.0,0.0,0.0,372.095376949,0.0,0.0,0.0,372.09472038,0.0,0.0,1683.30666464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.088201493,0.0,371.983198662,0.0,0.0,0.0,0.0,0.0
2010-07-25,0.692307692,0.000760841998478,0.00507227998986,0.0116662439767,0.0,739.903177634,0.0,367.740876343,0.0,0.0,0.0,369.561478799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.297686826,0.0,0.0,0.0,367.740876343,0.0,0.0,0.0,3817.80097462,0.0,0.0,0.0,0.0,0.0,368.851540421,0.0,369.297686826,0.0,0.0,369.232457022,0.0,0.0,369.744913816,0.0,369.162518521,0.0,0.0,0.0,0.0,372.50534551,0.0,0.0,0.0,370.679365933,0.0,0.0,0.0,1106.8889278,0.0,0.0,371.057946735,0.0,0.0,0.0,369.409392116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.074478796,0.0,368.675881115,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.622568093,0.00141776937618,0.00307183364839,0.00614366729679,0.0,622.192399586,0.0,0.0,0.0,0.0,0.0,373.984586301,0.0,0.0,0.0,0.0,0.0,374.723558505,0.0,372.078290991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5348.78343159,0.0,0.0,0.0,0.0,0.0,375.516025245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.265707945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.474209469,375.28926436,622.946682818,0.0,0.0,0.0,372.078290991,374.723558505,0.0,746.878742996,0.0,0.0,0.0,373.92608389,370.398732049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.497753408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
