Week,NE,athena_flu,athena_ILI,athena_viral,thermoscan,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,how long contagious,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,pneumonia,influenza a incubation period,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2010-05-23,0.542495479,,,,0.0,0.0,381.411377629,0.0,0.0,0.0,377.305914933,756.891623915,0.0,378.035557162,0.0,0.0,0.0,0.0,0.0,0.0,377.875003795,0.0,0.0,0.0,0.0,0.0,0.0,5075.9332972,377.989027634,0.0,0.0,376.851876528,0.0,383.271147694,0.0,384.775987597,0.0,378.445811957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.162499668,0.0,763.436190628,0.0,0.0,1131.70556387,0.0,0.0,385.707930649,0.0,378.445811957,0.0,0.0,380.378259603,0.0,0.0,0.0,0.0,0.0,383.84853719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,0.0,,,,0.0,0.0,1230.14036363,0.0,0.0,0.0,0.0,682.200183232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.140539036,5190.90438006,0.0,408.360400606,0.0,410.170891149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.737688601,0.0,0.0,0.0,0.0,410.543097039,0.0,0.0,0.0,0.0,0.0,410.378902024,0.0,618.19058966,0.0,0.0,681.66473924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.367755287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.0,,,,0.0,0.0,938.727310319,0.0,0.0,0.0,374.107269925,748.652373714,374.426018944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.671534284,0.0,0.0,0.0,0.0,0.0,374.107269925,5127.1157878,0.0,374.219986788,0.0,374.948052587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.177661514,0.0,375.355547208,0.0,0.0,0.0,0.0,0.0,751.751535504,0.0,503.110829508,0.0,0.0,1311.33301197,0.0,0.0,376.378314366,0.0,375.129020022,0.0,0.0,373.887991685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.89124881,0.0,0.0,0.0,0.0
2010-06-13,0.120192308,,,,0.0,0.0,764.920592766,0.0,0.0,0.0,0.0,891.91513026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.183662534,0.0,0.0,0.0,0.0,0.0,0.0,5602.68086752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.036307272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.380270478,0.0,0.0,0.0,0.0,1017.91018374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.032506924,0.0,0.0,0.0
2010-06-20,0.434782609,,,,0.0,0.0,2071.90718911,0.0,0.0,0.0,0.0,1127.08987174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5133.33594951,0.0,0.0,0.0,749.372069621,377.454786255,376.090080791,0.0,376.657506985,0.0,0.0,0.0,374.135506479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.750444957,1319.15646038,0.0,754.308909206,0.0,0.0,1124.50762839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.814657849,0.0,0.0,0.0,0.0
2010-06-27,0.197628458,,,,0.0,0.0,1578.74406671,0.0,0.0,0.0,0.0,525.25722546,0.0,0.0,394.649688925,0.0,0.0,393.305589193,0.0,0.0,395.660950791,0.0,0.0,0.0,0.0,0.0,394.588052762,4598.93874875,0.0,590.074552687,0.0,0.0,0.0,0.0,391.651058469,394.350420692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.890076669,989.501560261,0.0,394.974158359,0.0,0.0,1442.75623391,0.0,0.0,393.461700699,0.0,393.305589193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,0.25974026,,,,0.0,0.0,401.866125062,0.0,0.0,0.0,399.631629626,400.838975939,403.29809367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.234392265,0.0,0.0,0.0,0.0,0.0,399.631629626,5627.83245016,0.0,401.925017408,0.0,399.150725138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.933007888,805.495671235,0.0,0.0,0.0,0.0,1204.07643623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.4421334,0.0,0.0,0.0,0.0,0.0,401.440624498,0.0,0.0,0.0,401.458321215,0.0,0.0,0.0,0.0
2010-07-11,0.2,,,,0.0,0.0,1116.94202182,0.0,0.0,0.0,371.516675701,867.251524597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5581.92584335,0.0,0.0,0.0,371.310226627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.864378274,0.0,0.0,0.0,0.0,0.0,0.0,371.693817165,559.564063625,0.0,373.550976089,0.0,0.0,742.647914225,0.0,0.0,371.941804103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.414058976,371.53397488,372.414058976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.0,,,,0.0,0.0,739.796685429,0.0,0.0,0.0,0.0,370.612856806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.021432331,0.0,0.0,0.0,0.0,0.0,0.0,4686.0490537,0.0,371.372424141,0.0,370.813296734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.813296734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.193095022,555.057470982,0.0,0.0,0.0,0.0,1476.9767275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.933240245,0.0,367.358640622,0.0,0.0,0.0,0.0,0.0,0.0,370.612856806,0.0,0.0,0.0,0.0
2010-07-25,4.858299595,,,,0.0,0.0,617.994774325,0.0,0.0,0.0,374.969756492,616.915951873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.20094206,370.424223689,0.0,0.0,0.0,0.0,5559.32658329,0.0,0.0,0.0,375.762983538,0.0,729.254033586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.983607899,0.0,0.0,0.0,0.0,0.0,738.012846375,0.0,562.249982226,0.0,370.20094206,1233.9039634,0.0,0.0,368.340836176,0.0,374.856711645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.856711645,365.727279366,0.0,0.0,0.0,0.0
2010-08-01,0.0,,,,0.0,0.0,748.088898173,0.0,0.0,0.0,372.972284222,746.248681203,0.0,0.0,745.270725111,0.0,0.0,0.0,0.0,0.0,372.655773615,0.0,373.197237348,0.0,0.0,0.0,0.0,5853.95619138,371.533316466,372.093698542,0.0,372.701986029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.145322683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.489430545,0.0,751.584925656,0.0,0.0,747.059242824,0.0,0.0,374.666072978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.422461994,0.0,0.0,0.0,0.0
2010-08-08,0.930232558,,,,0.0,0.0,484.52879728,0.0,365.043443675,365.043443675,0.0,728.278650364,725.054647689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.513047686,0.0,0.0,0.0,0.0,0.0,0.0,4842.20154727,360.858743111,0.0,0.0,363.622903548,0.0,0.0,0.0,0.0,0.0,0.0,363.293534976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.855303932,1094.64907232,0.0,548.655779486,0.0,0.0,362.293463211,0.0,0.0,362.527323844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.076455776,0.0,0.0,0.0,0.0,362.09093826,0.0,0.0,0.0,362.636584641,0.0,0.0
2010-08-15,0.234192037,,,,0.0,0.0,890.238203561,0.0,0.0,0.0,0.0,709.981415199,0.0,355.711856958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4146.26453152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.325064393,0.0,0.0,0.0,354.605614309,0.0,0.0,0.0,0.0,355.604520852,593.319402472,0.0,475.96030904,0.0,0.0,945.502518158,0.0,0.0,355.23272472,0.0,354.712745914,354.284607416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,0.831024931,,,,333.1255657,0.0,776.245797577,333.226025763,0.0,0.0,330.497999898,331.98979363,333.830060855,0.0,0.0,0.0,0.0,0.0,332.924827185,0.0,332.15427287,333.025166193,0.0,333.226025763,0.0,0.0,0.0,6536.05573089,330.099809536,0.0,0.0,332.238960768,0.0,330.797273668,0.0,333.42712777,333.393122438,0.0,331.555076948,330.974325407,0.0,0.0,334.572871944,0.0,0.0,0.0,0.0,0.0,0.0,330.497999898,444.259317511,0.0,333.891238032,332.924827185,333.025166193,1105.33181198,0.0,0.0,330.199267147,0.0,332.755638482,0.0,0.0,331.397450154,0.0,0.0,498.486299854,0.0,0.0,0.0,0.0,0.0,330.398362273,666.251131401,0.0,0.0,0.0,0.0
2010-08-29,0.945626478,,,,0.0,0.0,1097.17172335,0.0,0.0,0.0,0.0,656.756540074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.387670249,5697.97684792,327.230895793,0.0,0.0,329.538044963,0.0,330.193561844,0.0,330.691741629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.895373799,439.22704203,0.0,0.0,0.0,0.0,1203.22820517,0.0,0.0,493.634839741,0.0,328.76890657,0.0,0.0,0.0,0.0,0.0,661.383483258,0.0,0.0,330.89143471,0.0,0.0,0.0,330.39265353,0.0,325.004996407,0.0,0.0
2010-09-05,0.272479564,,,,0.0,0.0,1841.75001747,346.206641607,344.697060858,344.697060858,0.0,689.389481412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.641450564,0.0,0.0,346.206641607,0.0,0.0,0.0,5865.972889,346.311015029,0.0,0.0,343.841998334,0.0,0.0,0.0,345.502663877,347.253215493,0.0,0.0,342.470958043,0.0,0.0,0.0,0.0,519.506529174,0.0,0.0,0.0,345.322078195,0.0,921.919407185,0.0,347.844979222,0.0,0.0,1148.12998888,0.0,0.0,804.998225851,0.0,0.0,343.401024012,0.0,0.0,0.0,0.0,345.041420089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-12,0.50955414,,,,0.0,0.0,951.739654828,313.900060713,475.633104523,475.633104523,632.50868775,633.619865588,0.0,0.0,319.231446735,0.0,0.0,0.0,0.0,0.0,317.497748852,0.0,0.0,313.900060713,0.0,0.0,318.462214333,6232.6097647,319.03879046,0.0,0.0,315.968657927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.039581792,0.0,0.0,318.365264859,0.0,423.112457992,0.0,0.0,0.0,0.0,0.0,956.674537524,0.0,425.106290834,0.0,0.0,1687.35246229,0.0,0.0,954.811455375,0.0,316.636063059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.994523566,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-19,0.4048583,,,,0.0,0.0,520.399126974,0.0,416.244564218,416.244564218,312.072931827,415.711319465,0.0,0.0,0.0,0.0,0.0,0.0,309.189477995,0.0,311.806520703,0.0,0.0,0.0,0.0,0.0,313.43317962,5410.91055901,465.867777818,313.622222551,0.0,469.128380929,0.0,0.0,0.0,0.0,309.655967854,0.0,0.0,0.0,0.0,310.875455155,312.922238264,0.0,832.676390086,0.0,0.0,0.0,0.0,0.0,416.810398598,0.0,945.428445435,309.189477995,0.0,1141.56916969,0.0,0.0,931.173761001,0.0,519.896776358,0.0,0.0,0.0,0.0,0.0,466.617628468,0.0,0.0,0.0,0.0,0.0,0.0,313.811493657,313.716829556,0.0,0.0,0.0
2010-09-26,0.598802395,,,,0.0,0.0,1054.82239823,0.0,0.0,0.0,0.0,841.889366747,0.0,0.0,316.318266414,0.0,0.0,316.77392965,0.0,0.0,630.029285394,314.468993803,315.275383214,0.0,0.0,0.0,318.192928296,5694.59814024,474.548155931,0.0,0.0,315.78011465,0.0,316.869689134,317.060776053,318.76901688,0.0,0.0,0.0,317.905664141,0.0,0.0,319.347195267,0.0,1266.87094034,0.0,0.0,0.0,0.0,316.175142806,739.812207427,0.0,1275.95248709,0.0,314.468993803,1682.82590397,0.0,0.0,526.364257505,0.0,316.192094324,0.0,0.0,0.0,0.0,0.0,787.654584927,0.0,318.961510248,0.0,318.961510248,0.0,0.0,0.0,0.0,318.865234513,0.0,0.0
2010-10-03,2.1997836278,,,,0.0,0.0,418.714333965,0.0,939.298422315,939.298422315,0.0,1261.64139667,314.090972312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.721676851,0.0,0.0,0.0,0.0,0.0,315.220285685,6382.02963096,313.443970649,312.344790226,0.0,314.014082509,0.0,417.705267601,0.0,315.030451126,0.0,0.0,0.0,0.0,0.0,0.0,628.793486376,0.0,1465.293896,0.0,0.0,0.0,0.0,315.505466884,524.017999235,0.0,840.73356718,0.0,0.0,1670.22436628,0.0,0.0,627.268538641,0.0,625.883060033,312.816040664,0.0,312.533119916,0.0,0.0,312.705383331,0.0,0.0,0.0,0.0,0.0,0.0,630.820698335,0.0,0.0,0.0,0.0
2010-10-10,2.7353177796,,,,0.0,0.0,643.39071844,324.675012355,0.0,0.0,0.0,749.642280778,0.0,325.360187238,317.330991863,0.0,0.0,0.0,0.0,0.0,323.082937112,0.0,0.0,324.675012355,0.0,0.0,319.684527949,5359.6484408,953.140992442,0.0,0.0,326.146793916,0.0,319.780847482,0.0,483.724091299,325.164128071,325.066187069,321.299166168,317.330991863,0.0,0.0,0.0,0.0,1930.49632095,0.0,0.0,0.0,317.809476471,319.492062851,1610.26086625,0.0,968.60157235,0.0,0.0,1816.88218371,0.0,0.0,639.466506609,0.0,428.398563579,0.0,0.0,950.847720882,0.0,0.0,428.430810272,0.0,0.0,325.164128071,0.0,0.0,0.0,319.973660775,0.0,0.0,0.0,0.0
2010-10-17,3.3110250088,,,,316.115127578,0.0,848.822549739,321.105604623,0.0,0.0,0.0,529.396136257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.638090968,321.590219179,0.0,321.105604623,0.0,0.0,315.461295737,4559.23659832,529.490270201,315.924639402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.967560394,315.54435094,315.54435094,0.0,316.975174781,0.0,1273.52261249,0.0,0.0,0.0,316.210457833,315.693055482,1275.54625692,0.0,1067.54789326,0.0,321.590219179,1904.83416982,0.0,0.0,529.301143174,0.0,529.937922935,0.0,0.0,0.0,0.0,0.0,478.342265185,316.510290373,0.0,0.0,0.0,0.0,316.115127578,315.651504538,0.0,316.02623762,0.0,0.0
2010-10-24,2.0576131687,,,,0.0,0.0,506.180963932,0.0,305.905767258,305.905767258,303.610837369,756.319960733,0.0,0.0,304.247741419,0.0,0.0,0.0,0.0,0.0,455.507939614,0.0,304.706498569,0.0,0.0,0.0,302.703746339,6879.60720354,455.965819498,302.794949637,0.0,0.0,0.0,0.0,303.607797252,302.227064837,0.0,0.0,303.790363576,304.247741419,0.0,0.0,0.0,0.0,1518.97083367,0.0,0.0,0.0,0.0,404.065738814,1926.55711204,0.0,1015.64658757,0.0,0.0,1816.19842008,303.160313076,0.0,707.973133855,0.0,304.252610267,0.0,0.0,302.482240769,0.0,0.0,302.728725007,0.0,0.0,0.0,0.0,0.0,0.0,304.890389033,0.0,0.0,0.0,0.0
2010-10-31,0.3767123288,,,,290.995388664,0.0,1172.70597577,294.834247581,291.347789983,291.347789983,0.0,1073.00199244,295.368690325,292.912840345,292.824560405,0.0,0.0,0.0,0.0,0.0,291.685309977,0.0,0.0,294.834247581,0.0,0.0,291.377015153,5368.84137313,728.24511152,293.089560007,0.0,292.492647126,0.0,0.0,0.0,295.012180138,0.0,0.0,294.301735394,289.76866917,0.0,289.76866917,0.0,0.0,977.506085032,0.0,0.0,0.0,0.0,0.0,1475.00200581,0.0,588.265352278,0.0,0.0,1072.05998714,0.0,0.0,390.255326394,0.0,291.640718067,291.436023717,0.0,0.0,0.0,0.0,437.967580857,0.0,0.0,0.0,0.0,0.0,0.0,290.380733347,291.465004353,0.0,0.0,0.0
2010-11-07,2.9610829103,,,,0.0,0.0,968.858457379,0.0,0.0,0.0,290.543756602,968.158319348,0.0,0.0,576.11173212,0.0,0.0,288.664312367,0.0,0.0,581.963964959,0.0,0.0,0.0,0.0,0.0,0.0,6972.92351303,579.330877081,582.806618792,0.0,875.795077649,289.45038765,0.0,0.0,288.925862635,0.0,0.0,0.0,290.281454084,0.0,0.0,0.0,0.0,1066.09872076,0.0,291.421532302,0.0,0.0,434.931381187,1552.33056824,0.0,583.933129309,0.0,0.0,2028.62762507,290.701766671,0.0,724.573413038,0.0,288.664312367,0.0,0.0,0.0,0.0,0.0,291.069786337,0.0,289.731242221,0.0,289.731242221,0.0,0.0,434.662008086,0.0,291.1576432,0.0,0.0
2010-11-14,2.4230330673,,,,286.77989215,0.0,1051.75578327,286.295071901,0.0,0.0,0.0,477.557880275,0.0,286.636778961,0.0,0.0,0.0,0.0,285.606448758,0.0,286.465197257,0.0,0.0,286.295071901,0.0,286.295071901,0.0,7739.25414766,286.381383349,0.0,0.0,0.0,0.0,429.371390789,0.0,0.0,287.160534633,0.0,285.606448758,286.036449433,0.0,0.0,0.0,0.0,573.853128924,0.0,0.0,0.0,286.467746854,286.221336669,1149.50092222,0.0,431.954418497,285.606448758,0.0,1429.70973511,0.0,0.0,381.782432052,0.0,287.013243514,286.741580784,0.0,0.0,0.0,0.0,286.679626893,0.0,0.0,0.0,0.0,0.0,0.0,286.378426248,287.473225223,0.0,0.0,0.0
2010-11-21,0.6147540984,,,,0.0,0.0,1602.23612605,0.0,344.890289406,344.890289406,0.0,1142.30738762,0.0,0.0,339.132544489,0.0,0.0,0.0,346.402621025,0.0,343.124284912,0.0,0.0,0.0,0.0,0.0,343.331110883,9150.48128011,0.0,343.538186342,0.0,343.020965344,0.0,0.0,342.29946692,344.757919022,344.368992113,0.0,0.0,344.186267103,338.009926977,0.0,345.622762715,0.0,572.343183064,0.0,0.0,0.0,0.0,343.745511741,1031.48534304,0.0,574.288731367,346.402621025,0.0,1026.55123538,0.0,0.0,1036.67358541,0.0,0.0,344.994738313,0.0,338.621340774,0.0,0.0,343.64181777,0.0,0.0,0.0,0.0,0.0,0.0,342.722228893,0.0,0.0,0.0,0.0
2010-11-28,2.8156996587,,,,0.0,0.0,1391.41472017,0.0,279.500529033,279.500529033,0.0,1204.30342514,0.0,0.0,275.691698396,0.0,0.0,0.0,0.0,0.0,417.818496947,275.774813168,0.0,0.0,0.0,0.0,0.0,7505.50913062,0.0,0.0,0.0,277.607293756,276.973460865,554.010673728,0.0,278.09294465,278.345145023,275.525619059,0.0,690.782157528,0.0,0.0,279.358537541,0.0,553.384788431,0.0,0.0,0.0,0.0,558.62456209,835.673595307,0.0,652.386560622,0.0,275.774813168,1665.02738888,0.0,0.0,553.695047717,0.0,278.033641631,275.857978069,0.0,276.608725515,280.324893544,0.0,276.358022742,279.733312521,277.42263927,0.0,277.42263927,0.0,0.0,555.479917789,277.757387552,0.0,0.0,0.0
2010-12-05,2.4621212121,,,,0.0,0.0,995.944950718,273.33662905,547.498799113,547.498799113,0.0,813.886174832,0.0,0.0,271.345872542,0.0,0.0,0.0,271.301881145,0.0,273.419083539,270.892924435,271.05635908,273.33662905,0.0,0.0,0.0,7966.36111324,270.648141672,269.463581429,0.0,269.05788498,0.0,273.089563703,0.0,407.448125651,0.0,270.770071521,0.0,404.674624601,0.0,0.0,0.0,0.0,271.794262054,0.0,0.0,0.0,0.0,0.0,816.208797258,0.0,686.048290744,271.301881145,270.892924435,813.230604304,0.0,0.0,362.131926742,0.0,270.257792766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.220016878,269.220016878,269.220016878,0.0,0.0,270.892924435,0.0,0.0,0.0,0.0
2010-12-12,3.2370953631,,,,0.0,0.0,1125.67853135,281.564919723,0.0,0.0,0.0,842.578166717,0.0,0.0,280.391129285,0.0,0.0,0.0,0.0,0.0,279.56481416,278.974837163,0.0,281.564919723,0.0,0.0,281.22568488,9468.29167505,564.681302956,281.310416933,0.0,0.0,0.0,420.549886818,279.395994828,420.417668491,0.0,0.0,281.316115288,422.185739746,0.0,0.0,284.139545192,0.0,422.117115559,0.0,279.649300354,0.0,0.0,281.056373811,1033.54166223,0.0,282.71605323,0.0,278.974837163,467.813670423,0.0,0.0,468.125264191,0.0,375.046923855,0.0,0.0,281.480034308,282.075309305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.949674327,0.0,281.819883429,0.0,0.0
2010-12-19,2.2206303725,,,,0.0,0.0,1188.67937513,0.0,360.340912422,360.340912422,0.0,711.725615972,0.0,356.712790067,0.0,0.0,0.0,0.0,0.0,0.0,532.942671961,356.712790067,0.0,0.0,0.0,0.0,0.0,7954.12097809,0.0,0.0,0.0,351.377120397,0.0,703.812924495,0.0,474.87675776,0.0,0.0,0.0,358.387845146,0.0,0.0,0.0,0.0,718.723450321,0.0,0.0,0.0,0.0,351.588665924,1190.08150992,0.0,477.254487029,0.0,356.712790067,1304.25731819,0.0,0.0,360.340912422,0.0,356.712790067,0.0,0.0,0.0,0.0,0.0,357.467167569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-26,3.8288288288,,,,0.0,0.0,1455.6905963,0.0,0.0,0.0,333.179878011,669.922595615,0.0,0.0,338.70408564,0.0,333.582026325,0.0,0.0,0.0,335.3988349,0.0,0.0,0.0,0.0,0.0,0.0,8389.2784969,0.0,334.356859696,0.0,337.481327208,0.0,337.989735354,0.0,333.884275216,0.0,0.0,334.89426242,780.947096575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.369013631,1345.04296205,0.0,1517.29188414,0.0,0.0,1451.00465253,0.0,0.0,447.098885258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.481398263,0.0,0.0,0.0,0.0,0.0,0.0,670.796774488,333.481398263,0.0,0.0,0.0
2011-01-02,3.0061892131,,,,0.0,0.0,1283.36026465,152.665538614,155.93024354,155.93024354,308.28938991,819.341935673,0.0,310.919163545,153.626295366,0.0,0.0,0.0,230.881463559,152.803447863,512.474051381,231.368254168,0.0,152.665538614,0.0,0.0,305.013921691,6817.5550423,152.849472998,0.0,0.0,0.0,0.0,204.727071283,0.0,152.793249924,154.284670133,154.506609365,152.415144494,228.856199141,0.0,0.0,156.261406072,0.0,359.234679133,0.0,0.0,0.0,0.0,307.345080421,1079.24150267,0.0,514.913306849,230.881463559,231.368254168,1688.53284354,0.0,0.0,307.764563811,0.0,155.41267182,0.0,0.0,0.0,0.0,0.0,155.36579017,0.0,230.944378363,0.0,230.944378363,152.655121145,0.0,153.6724565,152.931796099,152.941606496,155.600481696,0.0
2011-01-09,2.9593943565,,,,0.0,147.816701629,1587.02345313,148.954659481,444.389902262,444.389902262,0.0,692.781115948,0.0,147.682850103,149.042894056,0.0,0.0,0.0,148.820021343,0.0,594.498245916,149.087827096,147.549240769,148.954659481,0.0,0.0,247.361434118,9614.48072198,147.504758032,148.512356024,147.682850103,441.981284906,148.040327501,296.117840819,0.0,198.011792995,0.0,0.0,149.312899298,296.006295365,0.0,0.0,149.314888403,0.0,297.578035157,0.0,0.0,0.0,0.0,544.475997924,1291.11017347,0.0,846.866946177,148.820021343,149.087827096,1137.31907261,0.0,0.0,445.808605531,0.0,198.190822724,148.651251106,0.0,149.224014663,0.0,0.0,0.0,0.0,148.512464144,0.0,148.512464144,0.0,0.0,446.996210588,0.0,148.026279517,0.0,0.0
2011-01-16,3.1204854088,,,,0.0,148.551239083,1143.22907228,148.193715042,0.0,0.0,148.551239083,644.33775111,0.0,150.553708341,149.320969439,0.0,0.0,147.634115059,0.0,0.0,496.570516469,0.0,0.0,148.193715042,0.0,0.0,593.667862367,8244.05388338,147.723212292,150.417501729,147.634115059,149.524126888,150.918134867,296.048777802,198.180274967,0.0,0.0,0.0,224.173635693,495.284375951,147.323119331,0.0,147.991150404,0.0,298.452487678,0.0,148.865490722,0.0,147.634115059,446.516449651,1393.79180699,0.0,648.865880132,0.0,0.0,1733.86313271,0.0,0.0,496.858128959,0.0,296.249766779,151.055250071,0.0,0.0,149.260382297,0.0,147.723212292,0.0,347.441973773,147.81241713,347.441973773,149.52450787,0.0,396.971402892,149.19290149,222.114670429,0.0,0.0
2011-01-23,4.478427089,,,,0.0,0.0,1576.00280941,0.0,146.67709105,146.67709105,146.279472429,736.639434906,0.0,0.0,196.621692423,147.901282154,0.0,147.50010327,146.323545787,0.0,344.091512186,148.466292526,147.633587526,0.0,0.0,148.242563936,220.859973739,7824.1711945,147.410237516,148.331974408,146.455925352,196.444276943,0.0,367.915393143,147.767313602,146.544311547,0.0,146.72140437,147.767313602,588.784076538,0.0,0.0,443.972188674,146.987847599,445.533357915,0.0,0.0,0.0,147.175818818,442.454047077,1084.57806571,0.0,643.288056255,146.323545787,148.466292526,1865.39749359,0.0,0.0,491.801998804,147.455662142,245.832551853,0.0,146.411772224,295.860948655,146.72140437,0.0,0.0,0.0,514.882105225,148.197899108,514.882105225,146.821151006,0.0,0.0,0.0,147.16693121,0.0,0.0
